run_name,st1_frequency_hz,st2_frequency_hz,st3_frequency_hz,mean_overlap_count,std_overlap_count,min_overlap_count,max_overlap_count,valid_trial_count,trial_indices_used,trial_overlap_counts,high_threshold_v,fixed_st_4_frequency_name,fixed_st_4_frequency_hz
st1_421_hz__st2_331_hz__st3_391_hz,421,331,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_331_hz__st3_421_hz,421,331,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_331_hz__st3_451_hz,421,331,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_331_hz__st3_481_hz,421,331,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_331_hz__st3_511_hz,421,331,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_331_hz__st3_541_hz,421,331,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_331_hz__st3_571_hz,421,331,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_1_hz,421,361,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_31_hz,421,361,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_61_hz,421,361,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_91_hz,421,361,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_121_hz,421,361,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_151_hz,421,361,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_181_hz,421,361,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_211_hz,421,361,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_241_hz,421,361,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_271_hz,421,361,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_301_hz,421,361,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_331_hz,421,361,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_361_hz,421,361,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_391_hz,421,361,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_421_hz,421,361,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_451_hz,421,361,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_481_hz,421,361,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_511_hz,421,361,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_541_hz,421,361,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_361_hz__st3_571_hz,421,361,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_1_hz,421,391,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_31_hz,421,391,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_61_hz,421,391,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_91_hz,421,391,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_121_hz,421,391,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_151_hz,421,391,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_181_hz,421,391,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_211_hz,421,391,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_241_hz,421,391,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_271_hz,421,391,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_301_hz,421,391,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_331_hz,421,391,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_361_hz,421,391,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_391_hz,421,391,391,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;0;1;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_421_hz,421,391,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_451_hz,421,391,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_481_hz,421,391,481,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;0;1;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_511_hz,421,391,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_541_hz,421,391,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_391_hz__st3_571_hz,421,391,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_1_hz,421,421,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_31_hz,421,421,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_61_hz,421,421,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_91_hz,421,421,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_121_hz,421,421,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_151_hz,421,421,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_181_hz,421,421,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_211_hz,421,421,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_241_hz,421,421,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_271_hz,421,421,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_301_hz,421,421,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_331_hz,421,421,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_361_hz,421,421,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_391_hz,421,421,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_421_hz,421,421,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_451_hz,421,421,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_481_hz,421,421,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_511_hz,421,421,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_541_hz,421,421,541,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;0;1,0.9,1_hz,1
st1_421_hz__st2_421_hz__st3_571_hz,421,421,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_1_hz,421,451,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_31_hz,421,451,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_61_hz,421,451,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_91_hz,421,451,91,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;1;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_121_hz,421,451,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_151_hz,421,451,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_181_hz,421,451,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_211_hz,421,451,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_241_hz,421,451,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_271_hz,421,451,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_301_hz,421,451,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_331_hz,421,451,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_361_hz,421,451,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_391_hz,421,451,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_421_hz,421,451,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_451_hz,421,451,451,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,1;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_481_hz,421,451,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_511_hz,421,451,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_541_hz,421,451,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_451_hz__st3_571_hz,421,451,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_1_hz,421,481,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_31_hz,421,481,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_61_hz,421,481,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_91_hz,421,481,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_121_hz,421,481,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_151_hz,421,481,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_181_hz,421,481,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_211_hz,421,481,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_241_hz,421,481,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_271_hz,421,481,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_301_hz,421,481,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_331_hz,421,481,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_361_hz,421,481,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_391_hz,421,481,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_421_hz,421,481,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_451_hz,421,481,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_481_hz,421,481,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_511_hz,421,481,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_541_hz,421,481,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_481_hz__st3_571_hz,421,481,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_1_hz,421,511,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_31_hz,421,511,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_61_hz,421,511,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_91_hz,421,511,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_121_hz,421,511,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_151_hz,421,511,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_181_hz,421,511,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_211_hz,421,511,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_241_hz,421,511,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_271_hz,421,511,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_301_hz,421,511,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_331_hz,421,511,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_361_hz,421,511,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_391_hz,421,511,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_421_hz,421,511,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_451_hz,421,511,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_481_hz,421,511,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_511_hz,421,511,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_541_hz,421,511,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_511_hz__st3_571_hz,421,511,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_1_hz,421,541,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_31_hz,421,541,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_61_hz,421,541,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_91_hz,421,541,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_121_hz,421,541,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_151_hz,421,541,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_181_hz,421,541,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_211_hz,421,541,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_241_hz,421,541,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_271_hz,421,541,271,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;0;1,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_301_hz,421,541,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_331_hz,421,541,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_361_hz,421,541,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_391_hz,421,541,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_421_hz,421,541,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_451_hz,421,541,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_481_hz,421,541,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_511_hz,421,541,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_541_hz,421,541,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_541_hz__st3_571_hz,421,541,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_1_hz,421,571,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_31_hz,421,571,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_61_hz,421,571,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_91_hz,421,571,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_121_hz,421,571,121,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;1;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_151_hz,421,571,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_181_hz,421,571,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_211_hz,421,571,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_241_hz,421,571,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_271_hz,421,571,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_301_hz,421,571,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_331_hz,421,571,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_361_hz,421,571,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_391_hz,421,571,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_421_hz,421,571,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_451_hz,421,571,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_481_hz,421,571,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_511_hz,421,571,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_541_hz,421,571,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_421_hz__st2_571_hz__st3_571_hz,421,571,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_1_hz,451,1,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_31_hz,451,1,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_61_hz,451,1,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_91_hz,451,1,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_121_hz,451,1,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_151_hz,451,1,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_181_hz,451,1,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_211_hz,451,1,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_241_hz,451,1,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_271_hz,451,1,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_301_hz,451,1,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_331_hz,451,1,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_361_hz,451,1,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_391_hz,451,1,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_421_hz,451,1,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_451_hz,451,1,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_451_hz__st2_1_hz__st3_481_hz,451,1,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
