frequency_st_x_hz,frequency_st_y_hz,mean_voltage_difference_integral_vs,std_voltage_difference_integral_vs,min_voltage_difference_integral_vs,max_voltage_difference_integral_vs,valid_trial_count,trial_indices_used,trial_integrals_vs,run_name
465,321,1.0164654936005175e-05,1.0531349235893723e-05,0.0,3.929036342406045e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.620814751992e-05;3.929036342406e-05;0.000000000000e+00;6.186254939961e-06;2.145763728001e-05;9.968288579976e-06;1.407977118005e-05;1.613375927998e-05;0.000000000000e+00;0.000000000000e+00;1.001960965804e-05;1.032663815996e-06;1.762494480002e-05;1.151757108007e-05;0.000000000000e+00;5.315054202000e-06;0.000000000000e+00;2.851744337998e-05;5.941589580039e-06;0.000000000000e+00,st1_465_hz__st2_321_hz
465,337,1.4215061917856013e-05,1.2154865096938827e-05,0.0,3.8213456939972806e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.713039322408e-05;2.129332580387e-05;2.205370692001e-05;2.832134562002e-05;1.705679604001e-05;8.897346179915e-06;0.000000000000e+00;0.000000000000e+00;1.049658264002e-05;2.814704783999e-05;3.808648835975e-06;0.000000000000e+00;1.152276354003e-05;0.000000000000e+00;3.596838462001e-05;0.000000000000e+00;9.159408539977e-06;8.526113100038e-06;3.821345693997e-05;1.370591851320e-05,st1_465_hz__st2_337_hz
465,353,2.1335040953096767e-05,1.1517632767836448e-05,0.0,4.2917812020060184e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.796147878399e-05;4.291781202006e-05;1.448010341996e-05;0.000000000000e+00;1.251801701986e-05;3.511787939997e-06;2.941348014002e-05;1.688030153999e-05;4.043790053999e-05;1.727889980400e-05;2.337237601198e-05;2.766855492003e-05;2.869511943599e-05;2.948914115994e-05;2.708778437999e-05;5.324306760079e-06;3.235018667400e-05;7.179206400015e-06;2.019731202000e-05;1.993705009204e-05,st1_465_hz__st2_353_hz
465,369,1.907536227120154e-05,1.997604815460692e-05,0.0,8.285537574005132e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;4.195305450006e-05;3.200724675001e-05;7.886395619999e-06;1.139766228003e-05;2.491181720994e-05;2.838743819961e-06;1.318107528002e-05;8.285537574005e-05;1.949664726002e-05;5.117375804406e-05;2.824429985998e-05;6.594461460009e-06;1.011988764001e-05;1.167663959995e-05;6.070139819991e-06;0.000000000000e+00;1.827895301990e-05;1.282108752005e-05,st1_465_hz__st2_369_hz
465,385,1.5757951398297114e-05,1.1615077758051196e-05,0.0,4.7532078360029706e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.106283131997e-05;2.242629216002e-05;2.122411140003e-05;3.009681935995e-05;1.403286557407e-05;1.745659206000e-05;2.471696640011e-06;0.000000000000e+00;4.753207836003e-05;1.055547810001e-05;2.868561917996e-05;0.000000000000e+00;1.925270877600e-05;1.915060607993e-05;1.414896429600e-05;2.626722198003e-05;1.122391565999e-05;0.000000000000e+00;1.405439981994e-05;5.516827200019e-06,st1_465_hz__st2_385_hz
465,401,1.719348858719086e-05,1.367059160730453e-05,0.0,4.3510067820087825e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.624504392001e-05;9.647116452002e-06;1.515317255993e-05;3.709446143400e-05;0.000000000000e+00;2.586601997997e-05;9.762139440017e-06;2.805723755993e-05;2.829665250000e-05;3.677691315602e-05;3.671836856996e-05;1.211114825997e-05;3.466988639977e-06;8.801391600033e-07;8.920806120005e-06;1.340345141996e-05;1.796004475198e-05;4.351006782009e-05;0.000000000000e+00,st1_465_hz__st2_401_hz
465,417,1.4627810581571918e-05,9.547160443148669e-06,0.0,3.285906317997689e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,8.744198580013e-06;4.021356420009e-06;0.000000000000e+00;1.967391350998e-05;1.098007686003e-05;2.035431304200e-05;7.660839348002e-06;3.095694234007e-05;2.721421739517e-05;2.180410542001e-05;2.073392341199e-05;1.330372152002e-05;1.378752011998e-05;4.141665360019e-06;3.285906317998e-05;1.288488942002e-05;4.761819360022e-06;1.584103284006e-05;0.000000000000e+00;2.283261350407e-05,st1_465_hz__st2_417_hz
465,433,1.6387004994303044e-05,1.620668810625207e-05,0.0,5.915894094004614e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.316077812000e-05;4.532914079991e-06;3.680674163993e-05;5.934404160080e-06;9.970232543950e-06;2.557356965998e-05;8.773509060056e-06;1.589898834003e-05;4.715794632597e-05;4.420722420029e-06;0.000000000000e+00;5.915894094005e-05;1.687532238000e-05;4.776696179998e-06;2.369862846003e-05;0.000000000000e+00;1.928490552000e-05;3.118230053997e-05;5.334995160020e-07,st1_465_hz__st2_433_hz
465,449,1.8616064045413022e-05,1.3648043197023893e-05,0.0,5.419982590210426e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,3.124902078000e-05;2.107923278398e-05;4.410209671199e-05;5.419982590210e-05;2.535758891999e-05;1.963323793800e-05;3.296597291998e-05;2.195979642000e-05;3.208054499998e-06;1.150634646003e-05;8.420509620002e-06;7.749937620000e-06;1.262032261199e-05;1.573109045997e-05;7.548040800037e-06;2.480046282008e-05;1.819367316008e-05;6.341050439979e-06;5.655020040041e-06;0.000000000000e+00,st1_465_hz__st2_449_hz
465,465,2.7595717781409202e-05,1.5868393531334857e-05,6.7405770000014695e-06,6.85673162999334e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,4.070392311592e-05;5.450745870006e-05;3.078075990604e-05;2.359246644001e-05;2.924349631200e-05;1.851977552411e-05;9.275347439983e-06;4.654494396003e-05;2.386491206400e-05;2.481770818801e-05;1.238968971002e-05;2.122341102000e-05;1.468397484006e-05;6.740577000001e-06;1.647637254007e-05;2.673262204197e-05;1.797676037999e-05;4.832988474602e-05;6.856731629993e-05;1.694295539997e-05,st1_465_hz__st2_465_hz
465,481,1.356795141606108e-05,1.733707746593219e-05,0.0,6.488448008410246e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,7.622508239977e-07;1.567138175996e-05;1.395656640000e-05;5.526354942002e-06;7.625565359959e-06;0.000000000000e+00;4.507121494798e-05;6.893016174010e-06;6.488448008410e-05;4.027515228722e-05;6.354472319998e-06;4.988193300015e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.174269132002e-05;2.308296826796e-05;0.000000000000e+00;1.872362934003e-06;2.265235739999e-05,st1_465_hz__st2_481_hz
465,497,1.8671218362893202e-05,1.1828467798873947e-05,0.0,3.821503229996526e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.538607516203e-05;1.612457802000e-05;2.231640896395e-05;1.168379639997e-05;3.821503229997e-05;1.247447597400e-05;3.267877973399e-05;3.486625361996e-05;0.000000000000e+00;0.000000000000e+00;3.330520199629e-07;3.195558309597e-05;1.201149881997e-05;2.202317838006e-05;2.582047787398e-05;1.322201064601e-05;2.465131302007e-05;2.002138397997e-05;8.186947199923e-07;2.882177452800e-05,st1_465_hz__st2_497_hz
465,513,2.1838904198754407e-05,1.9281202750072428e-05,0.0,7.40416815899647e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,4.238762400077e-07;4.489665235192e-05;2.640352500001e-06;1.012499298003e-05;7.404168158996e-05;2.843756380800e-05;2.884805503196e-05;3.972651245965e-06;3.951233712003e-05;0.000000000000e+00;5.380117433992e-05;3.431413083606e-05;1.709415902693e-05;9.707870339978e-06;9.861751300322e-06;1.987480605599e-05;1.626516629997e-05;0.000000000000e+00;1.919164033801e-05;2.376922257002e-05,st1_465_hz__st2_513_hz
465,529,2.0716024787915213e-05,1.507377564114567e-05,0.0,5.1952521221981794e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,5.195252122198e-05;6.527880900031e-06;4.460920200033e-06;0.000000000000e+00;1.269264425581e-05;3.729486078001e-05;3.213662106244e-05;0.000000000000e+00;1.172500002004e-05;4.476362759995e-05;2.104543548002e-05;3.450000513601e-05;1.659748183200e-05;3.462501364199e-05;7.145431739997e-06;3.819783006000e-05;1.824105618004e-05;1.946489212799e-05;6.615248039954e-06;1.633402548001e-05,st1_465_hz__st2_529_hz
465,545,2.6356155866885774e-05,1.3043793678442875e-05,3.538840139977184e-06,4.349434104008454e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.443811464006e-05;3.294538958817e-05;3.715732367998e-05;1.199071042199e-05;4.349434104008e-05;1.515585974940e-05;2.451658356009e-05;8.237324340032e-06;3.794883312597e-05;3.779033671806e-05;3.538840139977e-06;3.457642089595e-05;4.348182160801e-05;3.918289014006e-05;3.395584547996e-05;3.383964791996e-05;4.517978580004e-06;1.827107319599e-05;3.542552454603e-05;1.665825796794e-05,st1_465_hz__st2_545_hz
465,561,2.9247224959736772e-05,1.9195451328967107e-05,6.673129740036865e-06,7.04233139940138e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,5.831818898258e-05;3.491999881201e-05;3.795443730004e-05;1.069418573986e-05;1.486675836003e-05;1.887099516001e-05;9.957341520017e-06;7.015576679979e-06;2.218076780398e-05;4.066638967800e-05;4.464193066192e-05;7.666588080030e-06;6.532647678006e-05;6.673129740037e-06;1.500598386001e-05;1.766914662602e-05;4.191681906004e-05;2.896093425599e-05;3.121553610012e-05;7.042331399401e-05,st1_465_hz__st2_561_hz
465,577,2.733508050415813e-05,2.452075452492364e-05,0.0,0.00010985692445453811,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,3.147039799199e-05;1.787879393993e-05;3.512229580800e-05;2.417144976002e-05;3.747655490401e-05;1.609509504599e-05;1.293741575999e-05;2.767753404000e-05;1.522221605995e-05;1.098569244545e-04;1.159266275999e-05;8.522316712807e-06;5.093404307995e-05;0.000000000000e+00;6.297989934592e-05;9.343212120008e-06;3.966996600006e-05;1.099429380001e-05;1.902276072003e-05;5.733777779970e-06,st1_465_hz__st2_577_hz
465,593,2.405981989889328e-05,1.1975062354140104e-05,1.4357957400013e-06,4.928124133800824e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,3.626509685400e-05;2.054801159983e-05;2.668006421996e-05;5.967468540014e-06;2.289796945205e-05;1.703559060005e-05;2.219431554000e-05;1.435795740001e-06;2.466437274000e-05;2.526689861997e-05;3.209733953998e-05;4.475113866006e-05;4.928124133801e-05;2.518162199999e-05;8.546209919946e-06;2.537037935997e-05;3.616280226006e-05;2.278768121999e-05;2.665666150197e-05;7.405738272001e-06,st1_465_hz__st2_593_hz
481,1,0.0,0.0,0.0,0.0,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_481_hz__st2_1_hz
481,17,0.0,0.0,0.0,0.0,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_481_hz__st2_17_hz
481,33,1.0336512419995004e-06,3.1034429063995296e-06,0.0,1.0729499219996886e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.072949922000e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;9.943525619993e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_481_hz__st2_33_hz
481,49,1.941326999998355e-06,4.5408013333579505e-06,0.0,1.6108291259964157e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.610829125996e-05;0.000000000000e+00;0.000000000000e+00;5.323599000004e-06;0.000000000000e+00;0.000000000000e+00;3.765394620003e-06;1.362925512000e-05;0.000000000000e+00;0.000000000000e+00,st1_481_hz__st2_49_hz
481,65,2.575985985003027e-06,5.186378819815598e-06,0.0,1.6293265559941263e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.748229199961e-07;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;5.434643340002e-06;2.354172839994e-06;0.000000000000e+00;0.000000000000e+00;1.434029238007e-05;1.629326555994e-05;0.000000000000e+00;0.000000000000e+00;1.282252266006e-05;0.000000000000e+00;0.000000000000e+00,st1_481_hz__st2_65_hz
481,81,3.5090350721964786e-06,6.023000002267912e-06,0.0,1.875757442399845e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;8.689095000014e-07;1.541266020001e-05;0.000000000000e+00;1.875757442400e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;9.623850119972e-06;2.608918920000e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.460194776000e-05;8.306840519945e-06;0.000000000000e+00;0.000000000000e+00,st1_481_hz__st2_81_hz
481,97,3.777560391597552e-06,5.765719987377196e-06,0.0,1.6603796465999158e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;2.845573199572e-07;2.316302639993e-06;0.000000000000e+00;0.000000000000e+00;1.008888047999e-05;1.660379646600e-05;0.000000000000e+00;0.000000000000e+00;1.039166922601e-05;8.196211620004e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.166940701999e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.600038306001e-05,st1_481_hz__st2_97_hz
481,113,6.602608273055107e-06,8.292724519274377e-06,0.0,3.0280189499973244e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;3.857254380002e-06;3.028018949997e-05;1.099852974001e-05;2.073014748001e-05;0.000000000000e+00;1.475375211001e-05;1.307167146005e-05;1.490639228101e-05;0.000000000000e+00;0.000000000000e+00;3.946687470023e-06;0.000000000000e+00;0.000000000000e+00;5.399652960009e-06;4.839425280012e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;9.268462799999e-06,st1_481_hz__st2_113_hz
481,129,6.813717336360288e-06,1.0021078302440408e-05,0.0,3.89156973299859e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.520999068320e-05;0.000000000000e+00;0.000000000000e+00;1.630809504004e-05;1.539388115999e-05;2.877380513999e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;7.499052359983e-06;5.737333392000e-06;0.000000000000e+00;3.891569732999e-05;1.630984824001e-05;1.802306800801e-05;0.000000000000e+00,st1_481_hz__st2_129_hz
481,145,1.145679134219712e-05,1.589111365148238e-05,0.0,6.260589955792012e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,3.305138219999e-05;1.742526215997e-05;9.423381419982e-06;0.000000000000e+00;1.780731981000e-05;0.000000000000e+00;6.260589955792e-05;1.544954778002e-05;0.000000000000e+00;0.000000000000e+00;3.474320814005e-05;1.426968252001e-05;1.420083993600e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.015930332000e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_481_hz__st2_145_hz
481,161,1.0034382184202148e-05,9.41196748544773e-06,0.0,3.9292542539948184e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;6.606172439982e-06;2.492303498991e-05;1.401597343795e-05;6.320541420046e-06;0.000000000000e+00;1.198573487999e-05;0.000000000000e+00;8.918359560001e-06;0.000000000000e+00;0.000000000000e+00;1.144308513607e-05;1.178077374003e-05;6.056020620032e-06;1.367851284002e-05;3.929254253995e-05;1.131569208000e-05;1.452187566003e-05;3.275927460000e-06;1.655339688003e-05,st1_481_hz__st2_161_hz
481,177,4.829035140000021e-06,7.702304913131907e-06,0.0,2.10367299599612e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,9.717759360006e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;6.078140820054e-06;0.000000000000e+00;0.000000000000e+00;3.124615679995e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.860159186000e-05;0.000000000000e+00;0.000000000000e+00;1.943837874003e-05;1.858348637996e-05;2.103672995996e-05;0.000000000000e+00,st1_481_hz__st2_177_hz
481,193,9.327045255303132e-06,1.149882046801503e-05,0.0,2.9631983219946535e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.963198321995e-05;2.852684094600e-05;0.000000000000e+00;0.000000000000e+00;7.876090080003e-06;1.384279218003e-05;2.946920652000e-05;0.000000000000e+00;1.577186375401e-05;0.000000000000e+00;8.680755600043e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.193354174599e-05;2.745919062004e-05;3.348640439987e-06;0.000000000000e+00;0.000000000000e+00,st1_481_hz__st2_193_hz
481,209,9.729134890202589e-06,9.738939559843622e-06,0.0,2.8162034820045094e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.083339125994e-06;2.053301733002e-05;0.000000000000e+00;3.368147400035e-06;1.211974145998e-05;2.267723249997e-05;2.737370700012e-06;0.000000000000e+00;3.373625339986e-06;0.000000000000e+00;1.542063007805e-05;1.215115200000e-05;2.326637565010e-05;0.000000000000e+00;1.586218625999e-05;0.000000000000e+00;2.331355859964e-06;2.816203482005e-05;2.582267849991e-05;5.673810780005e-06,st1_481_hz__st2_209_hz
481,225,9.060744256832705e-06,8.64738861809578e-06,0.0,2.773182532859689e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.479428100001e-05;2.773182532860e-05;1.503723960000e-05;1.617231563999e-05;0.000000000000e+00;8.552399940018e-06;0.000000000000e+00;1.945330930800e-05;1.967669082005e-05;0.000000000000e+00;1.756869426000e-05;8.873227799996e-06;1.862612477999e-05;5.790719700000e-06;1.698510060000e-06;0.000000000000e+00;0.000000000000e+00;7.239546899999e-06;0.000000000000e+00;0.000000000000e+00,st1_481_hz__st2_225_hz
481,241,8.207431062903747e-06,8.26388838211452e-06,0.0,2.9039312484033242e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.373285681996e-05;4.543375625995e-06;2.015728722008e-05;7.641630720001e-06;5.335785360050e-06;0.000000000000e+00;0.000000000000e+00;6.463829726999e-06;1.803164364000e-05;1.209462516004e-05;8.958826080011e-06;0.000000000000e+00;2.903931248403e-05;1.694773686600e-05;1.616570143489e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;5.036010120019e-06;0.000000000000e+00,st1_481_hz__st2_241_hz
481,257,1.037070263790685e-05,1.1020044853237653e-05,0.0,3.352225811413396e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.783034720077e-06;3.352225811413e-05;0.000000000000e+00;0.000000000000e+00;3.620275199923e-06;1.244326896002e-05;1.624079340000e-05;0.000000000000e+00;2.700762174002e-05;0.000000000000e+00;2.762896388400e-05;0.000000000000e+00;0.000000000000e+00;2.248190712000e-05;1.162773936000e-05;7.101574559959e-06;0.000000000000e+00;2.603756141999e-05;6.036765660006e-06;1.088228862000e-05,st1_481_hz__st2_257_hz
481,273,1.0476365276707398e-05,1.065345388303444e-05,0.0,3.448939206605745e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.512132623995e-05;0.000000000000e+00;0.000000000000e+00;1.407907494001e-05;2.030290835402e-05;1.921245516004e-06;2.769453144001e-05;0.000000000000e+00;1.130887439993e-06;2.898783090004e-05;0.000000000000e+00;1.872558360072e-06;1.695654264600e-05;1.114642151998e-05;0.000000000000e+00;5.836541130000e-06;6.842033999965e-06;3.448939206606e-05;1.705627492203e-05;6.089736060022e-06,st1_481_hz__st2_273_hz
481,289,1.2327104665173027e-05,8.724014843281972e-06,0.0,3.0034695600064667e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,9.705246281995e-06;1.323634967996e-05;9.760910040035e-06;2.593826442002e-05;1.631219679000e-05;3.259565460020e-06;2.621224008003e-05;1.429898057999e-05;7.330092341446e-06;1.796180868001e-05;7.297847999960e-06;1.979493822000e-05;0.000000000000e+00;1.755961973996e-05;1.483230600341e-07;1.347035247001e-05;3.003469560006e-05;2.575018619982e-06;0.000000000000e+00;1.164564323994e-05,st1_481_hz__st2_289_hz
481,305,1.3934797022696586e-05,1.3086071466976264e-05,0.0,5.0713124940027224e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;3.944673053992e-05;1.512006267602e-05;0.000000000000e+00;1.344994930801e-05;1.685876922002e-05;1.141641413999e-05;1.164251268001e-05;1.214715527999e-05;2.662640315996e-05;1.489770917998e-05;5.071312494003e-05;0.000000000000e+00;1.225653929998e-05;2.387344968003e-05;0.000000000000e+00;1.743311339986e-06;1.169305371001e-05;1.681075530000e-05,st1_481_hz__st2_305_hz
481,321,1.2299657104807983e-05,1.2599170825959251e-05,0.0,4.4086727916012315e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.509754824008e-05;8.117672399777e-07;1.434255875995e-05;4.408672791601e-05;0.000000000000e+00;1.890679751994e-05;1.141387380010e-06;2.401306257600e-05;0.000000000000e+00;2.110694439604e-05;1.976048981999e-05;2.047405914007e-05;0.000000000000e+00;1.565330238009e-05;0.000000000000e+00;0.000000000000e+00;1.799253881999e-05;0.000000000000e+00;3.260595790800e-05;0.000000000000e+00,st1_481_hz__st2_321_hz
481,337,1.1923023545293303e-05,1.1993860734141295e-05,0.0,3.633736607990824e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;6.647009529780e-06;1.284267402004e-05;6.145243920030e-06;2.981498328005e-05;2.199768462001e-05;0.000000000000e+00;1.617732827996e-05;0.000000000000e+00;1.672925400209e-07;0.000000000000e+00;3.046171140001e-05;2.833647462002e-05;3.443162399697e-07;0.000000000000e+00;3.633736607991e-05;1.596342978000e-05;1.590156075605e-05;6.105409200083e-07;1.671285492000e-05,st1_481_hz__st2_337_hz
481,353,1.1275860768297439e-05,1.0962700429158436e-05,0.0,3.464983097999919e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,3.464983098000e-05;1.963421153996e-05;2.960649216003e-05;1.142142480000e-05;4.147253100015e-06;0.000000000000e+00;3.406370867993e-05;9.275811660020e-06;6.456026394020e-06;1.045105938011e-05;0.000000000000e+00;1.590574820399e-05;1.767261420000e-05;4.537642859999e-06;5.580938159960e-06;4.838179607984e-06;0.000000000000e+00;0.000000000000e+00;1.727627363993e-05;0.000000000000e+00,st1_481_hz__st2_353_hz
481,369,2.2207092127193104e-05,1.2591165428052494e-05,0.0,5.151313871999963e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.786151745802e-05;1.360575666002e-05;3.544678591201e-05;2.767319423998e-05;2.038711168801e-05;2.822270723996e-05;1.263949847995e-05;0.000000000000e+00;1.648896065997e-05;2.932746660003e-05;2.326366566006e-05;1.411492571993e-05;2.200956305406e-05;5.151313872000e-05;2.353069681197e-05;1.545973162199e-05;2.254772755799e-05;1.929153599998e-06;4.741815221998e-05;1.070208863994e-05,st1_481_hz__st2_369_hz
481,385,1.1917563179856294e-05,1.2107494018704396e-05,0.0,4.347482133782062e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.648820592000e-05;1.303371539998e-05;0.000000000000e+00;1.641735342003e-05;0.000000000000e+00;1.133411993999e-05;2.401180223402e-05;0.000000000000e+00;7.783253460111e-07;4.347482133782e-05;0.000000000000e+00;9.222838380007e-06;3.328994079727e-05;1.823499827998e-05;2.574751571999e-05;0.000000000000e+00;1.863465479973e-06;1.267380050400e-05;1.241809920019e-06;1.053855091805e-05,st1_481_hz__st2_385_hz
481,401,1.5972297579015248e-05,1.439294902904193e-05,0.0,5.97732213780497e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,5.977322137805e-05;0.000000000000e+00;1.013870195998e-05;1.361192994001e-05;2.933654848205e-05;3.090063954600e-05;0.000000000000e+00;1.546103159999e-05;3.000051927002e-05;1.514861279996e-05;1.299960180001e-06;6.132202560039e-06;1.054568700005e-05;9.820569780059e-06;1.220623002004e-05;0.000000000000e+00;3.367637036995e-05;6.985408949996e-06;1.335248294403e-05;2.105583480007e-05,st1_481_hz__st2_401_hz
481,417,2.1138655524666494e-05,2.468292640715497e-05,0.0,0.00010182657601803119,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;2.337125382001e-05;5.756146200004e-05;2.407129254008e-05;9.683539398002e-06;3.186615240006e-06;2.012310126017e-05;0.000000000000e+00;4.407084000004e-06;3.198784643950e-06;1.018265760180e-04;4.571780111996e-05;9.051739560008e-06;1.604343600003e-05;1.655425661400e-05;1.237446234001e-05;9.281980799969e-07;4.540257817915e-05;0.000000000000e+00;2.927092967988e-05,st1_481_hz__st2_417_hz
481,433,1.863614162150552e-05,1.3638854892079034e-05,0.0,5.77767289967719e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,8.777047662061e-06;2.859443082010e-05;1.577778731995e-05;2.785093290002e-05;8.647263899930e-06;1.190551356001e-05;2.336156441995e-05;2.324331495001e-05;6.826414337976e-06;9.138174605991e-06;4.960979639990e-06;1.517802174000e-05;1.862330328001e-05;1.694779127999e-05;5.777672899677e-05;0.000000000000e+00;1.996108459737e-05;4.162035513600e-05;2.722111740017e-06;3.081001154396e-05,st1_481_hz__st2_433_hz
