run_name,st1_frequency_hz,st2_frequency_hz,st3_frequency_hz,mean_difference_spike_count,std_difference_spike_count,min_difference_spike_count,max_difference_spike_count,valid_trial_count,trial_indices_used,trial_difference_spike_counts,cap_v,difference_threshold_v,include_fixed_spike_trains_in_sum,fixed_st_4_frequency_name,fixed_st_4_frequency_hz
st1_541_hz__st2_511_hz__st3_361_hz,541,511,361,6.0,2.0976176963403033,2,8,5,1;2;3;4;5,2;7;6;7;8,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_511_hz__st3_391_hz,541,511,391,8.2,3.1874754901018454,5,14,5,1;2;3;4;5,7;6;14;5;9,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_511_hz__st3_421_hz,541,511,421,7.2,1.9390719429665317,5,10,5,1;2;3;4;5,5;6;6;10;9,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_511_hz__st3_451_hz,541,511,451,7.8,1.469693845669907,5,9,5,1;2;3;4;5,5;8;9;8;9,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_511_hz__st3_481_hz,541,511,481,8.8,1.16619037896906,7,10,5,1;2;3;4;5,8;9;10;7;10,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_511_hz__st3_511_hz,541,511,511,7.2,2.9257477676655586,3,12,5,1;2;3;4;5,6;7;12;3;8,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_511_hz__st3_541_hz,541,511,541,8.4,1.3564659966250536,7,10,5,1;2;3;4;5,8;10;10;7;7,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_511_hz__st3_571_hz,541,511,571,10.0,3.286335345030997,4,13,5,1;2;3;4;5,4;10;10;13;13,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_1_hz,541,541,1,1.8,1.469693845669907,0,4,5,1;2;3;4;5,3;1;4;0;1,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_31_hz,541,541,31,2.2,1.6,0,4,5,1;2;3;4;5,4;1;4;0;2,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_61_hz,541,541,61,2.2,2.1354156504062622,0,6,5,1;2;3;4;5,3;1;6;0;1,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_91_hz,541,541,91,2.2,1.9390719429665317,0,5,5,1;2;3;4;5,5;1;4;0;1,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_121_hz,541,541,121,2.6,2.0591260281974,0,6,5,1;2;3;4;5,3;1;6;0;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_151_hz,541,541,151,3.6,1.3564659966250536,2,6,5,1;2;3;4;5,4;2;6;3;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_181_hz,541,541,181,3.6,1.7435595774162693,1,5,5,1;2;3;4;5,5;5;5;1;2,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_211_hz,541,541,211,3.0,1.7888543819998317,1,6,5,1;2;3;4;5,4;2;6;2;1,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_241_hz,541,541,241,4.0,1.7888543819998317,2,7,5,1;2;3;4;5,5;3;7;2;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_271_hz,541,541,271,3.6,1.854723699099141,1,6,5,1;2;3;4;5,6;2;4;1;5,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_301_hz,541,541,301,5.4,1.2,3,6,5,1;2;3;4;5,6;6;6;3;6,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_331_hz,541,541,331,5.6,3.3823069050575527,1,10,5,1;2;3;4;5,10;4;9;1;4,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_361_hz,541,541,361,4.8,2.039607805437114,2,8,5,1;2;3;4;5,6;4;8;4;2,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_391_hz,541,541,391,4.4,0.8,3,5,5,1;2;3;4;5,4;5;5;3;5,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_421_hz,541,541,421,5.2,2.4819347291981715,2,9,5,1;2;3;4;5,4;2;7;9;4,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_451_hz,541,541,451,5.6,1.0198039027185568,4,7,5,1;2;3;4;5,7;6;6;5;4,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_481_hz,541,541,481,6.6,2.65329983228432,2,10,5,1;2;3;4;5,8;7;10;6;2,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_511_hz,541,541,511,6.4,1.4966629547095764,4,8,5,1;2;3;4;5,8;8;6;4;6,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_541_hz,541,541,541,7.0,2.6076809620810595,3,10,5,1;2;3;4;5,10;8;9;5;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_541_hz__st3_571_hz,541,541,571,8.2,2.315167380558045,5,12,5,1;2;3;4;5,9;5;8;7;12,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_1_hz,541,571,1,3.8,2.0396078054371136,1,6,5,1;2;3;4;5,6;6;1;4;2,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_31_hz,541,571,31,4.4,2.1540659228538015,1,7,5,1;2;3;4;5,7;6;1;5;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_61_hz,541,571,61,4.6,1.7435595774162693,2,7,5,1;2;3;4;5,6;7;4;4;2,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_91_hz,541,571,91,4.0,1.8973665961010275,1,6,5,1;2;3;4;5,6;6;1;4;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_121_hz,541,571,121,5.2,1.6,3,7,5,1;2;3;4;5,7;7;3;4;5,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_151_hz,541,571,151,4.4,1.3564659966250536,3,6,5,1;2;3;4;5,6;6;3;4;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_181_hz,541,571,181,5.0,1.7888543819998317,3,7,5,1;2;3;4;5,7;7;3;5;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_211_hz,541,571,211,5.6,2.244994432064365,2,9,5,1;2;3;4;5,9;6;5;6;2,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_241_hz,541,571,241,6.6,2.0591260281974,5,10,5,1;2;3;4;5,10;8;5;5;5,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_271_hz,541,571,271,6.4,2.244994432064365,3,10,5,1;2;3;4;5,10;6;3;7;6,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_301_hz,541,571,301,7.4,3.1368774282716245,3,12,5,1;2;3;4;5,12;9;3;5;8,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_331_hz,541,571,331,7.4,3.6110940170535577,3,13,5,1;2;3;4;5,13;9;8;4;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_361_hz,541,571,361,6.6,2.244994432064365,4,9,5,1;2;3;4;5,9;9;4;7;4,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_391_hz,541,571,391,7.2,3.4871191548325386,2,12,5,1;2;3;4;5,10;12;2;6;6,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_421_hz,541,571,421,8.2,3.1874754901018454,5,13,5,1;2;3;4;5,6;6;5;13;11,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_451_hz,541,571,451,10.0,4.2895221179054435,5,18,5,1;2;3;4;5,9;18;5;9;9,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_481_hz,541,571,481,8.8,2.7856776554368237,4,12,5,1;2;3;4;5,11;12;8;9;4,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_511_hz,541,571,511,7.2,2.4,5,11,5,1;2;3;4;5,11;9;5;5;6,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_541_hz,541,571,541,9.0,3.847076812334269,3,13,5,1;2;3;4;5,13;12;11;6;3,1.8,1e-12,False,1_hz,1
st1_541_hz__st2_571_hz__st3_571_hz,541,571,571,10.8,3.059411708155671,7,16,5,1;2;3;4;5,9;12;7;10;16,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_1_hz,571,1,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_31_hz,571,1,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_61_hz,571,1,61,0.6,0.48989794855663565,0,1,5,1;2;3;4;5,0;1;1;1;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_91_hz,571,1,91,0.8,0.9797958971132713,0,2,5,1;2;3;4;5,0;2;2;0;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_121_hz,571,1,121,0.2,0.4000000000000001,0,1,5,1;2;3;4;5,0;0;1;0;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_151_hz,571,1,151,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,0;1;1;2;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_181_hz,571,1,181,1.4,1.2000000000000002,0,3,5,1;2;3;4;5,2;3;0;2;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_211_hz,571,1,211,1.4,1.3564659966250538,0,3,5,1;2;3;4;5,3;1;0;0;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_241_hz,571,1,241,1.2,0.7483314773547883,0,2,5,1;2;3;4;5,1;2;0;2;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_271_hz,571,1,271,1.4,1.3564659966250536,0,4,5,1;2;3;4;5,1;1;1;0;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_301_hz,571,1,301,3.0,0.6324555320336759,2,4,5,1;2;3;4;5,3;3;4;3;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_331_hz,571,1,331,1.8,0.7483314773547883,1,3,5,1;2;3;4;5,1;2;1;2;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_361_hz,571,1,361,2.2,1.32664991614216,0,4,5,1;2;3;4;5,2;4;0;3;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_391_hz,571,1,391,2.4,1.2,1,4,5,1;2;3;4;5,3;1;1;4;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_421_hz,571,1,421,3.4,1.3564659966250538,2,5,5,1;2;3;4;5,5;3;2;5;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_451_hz,571,1,451,2.0,0.0,2,2,5,1;2;3;4;5,2;2;2;2;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_481_hz,571,1,481,3.2,1.9390719429665317,0,5,5,1;2;3;4;5,5;2;5;4;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_511_hz,571,1,511,3.4,1.8547236990991407,0,5,5,1;2;3;4;5,0;4;5;5;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_541_hz,571,1,541,4.0,1.0954451150103321,3,6,5,1;2;3;4;5,6;3;4;4;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_1_hz__st3_571_hz,571,1,571,2.2,1.469693845669907,0,4,5,1;2;3;4;5,0;3;1;3;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_1_hz,571,31,1,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;0;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_31_hz,571,31,31,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;0;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_61_hz,571,31,61,0.8,0.4000000000000001,0,1,5,1;2;3;4;5,0;1;1;1;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_91_hz,571,31,91,1.0,0.8944271909999159,0,2,5,1;2;3;4;5,0;2;2;0;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_121_hz,571,31,121,0.4,0.48989794855663565,0,1,5,1;2;3;4;5,0;0;1;0;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_151_hz,571,31,151,1.0,0.6324555320336759,0,2,5,1;2;3;4;5,0;1;1;2;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_181_hz,571,31,181,1.6,1.019803902718557,0,3,5,1;2;3;4;5,2;3;0;2;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_211_hz,571,31,211,1.6,1.624807680927192,0,4,5,1;2;3;4;5,3;1;0;0;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_241_hz,571,31,241,1.6,1.019803902718557,0,3,5,1;2;3;4;5,1;2;0;3;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_271_hz,571,31,271,1.6,1.7435595774162693,0,5,5,1;2;3;4;5,1;1;1;0;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_301_hz,571,31,301,3.4,0.4898979485566356,3,4,5,1;2;3;4;5,4;3;4;3;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_331_hz,571,31,331,2.0,1.0954451150103321,1,4,5,1;2;3;4;5,1;2;1;2;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_361_hz,571,31,361,2.4,1.3564659966250536,0,4,5,1;2;3;4;5,2;4;0;3;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_391_hz,571,31,391,2.8,1.16619037896906,1,4,5,1;2;3;4;5,3;2;1;4;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_421_hz,571,31,421,4.2,0.9797958971132712,3,5,5,1;2;3;4;5,5;5;3;5;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_451_hz,571,31,451,2.6,0.4898979485566356,2,3,5,1;2;3;4;5,3;2;2;3;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_481_hz,571,31,481,3.6,1.854723699099141,1,6,5,1;2;3;4;5,5;2;6;4;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_511_hz,571,31,511,3.6,1.8547236990991407,0,5,5,1;2;3;4;5,0;4;5;5;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_541_hz,571,31,541,4.2,0.9797958971132712,3,6,5,1;2;3;4;5,6;3;4;4;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_31_hz__st3_571_hz,571,31,571,2.4,1.7435595774162693,0,5,5,1;2;3;4;5,0;3;1;3;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_1_hz,571,61,1,0.4,0.8000000000000002,0,2,5,1;2;3;4;5,2;0;0;0;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_31_hz,571,61,31,0.8,0.7483314773547883,0,2,5,1;2;3;4;5,2;1;0;0;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_61_hz,571,61,61,1.0,0.6324555320336759,0,2,5,1;2;3;4;5,2;1;1;1;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_91_hz,571,61,91,1.2,0.9797958971132713,0,2,5,1;2;3;4;5,2;2;2;0;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_121_hz,571,61,121,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,2;0;1;0;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_151_hz,571,61,151,1.2,0.7483314773547883,0,2,5,1;2;3;4;5,2;1;1;2;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_181_hz,571,61,181,2.0,1.4142135623730951,0,4,5,1;2;3;4;5,4;3;0;2;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_211_hz,571,61,211,2.2,1.7204650534085253,0,5,5,1;2;3;4;5,5;2;0;1;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_241_hz,571,61,241,1.6,1.019803902718557,0,3,5,1;2;3;4;5,3;2;0;2;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_271_hz,571,61,271,2.6,2.0591260281974,1,6,5,1;2;3;4;5,4;1;1;1;6,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_301_hz,571,61,301,3.6,1.019803902718557,2,5,5,1;2;3;4;5,5;3;4;4;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_331_hz,571,61,331,2.4,0.8,1,3,5,1;2;3;4;5,3;3;1;2;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_361_hz,571,61,361,2.8,1.7204650534085253,0,5,5,1;2;3;4;5,4;5;0;3;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_391_hz,571,61,391,3.4,1.624807680927192,1,5,5,1;2;3;4;5,5;1;2;4;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_421_hz,571,61,421,4.0,1.7888543819998317,2,7,5,1;2;3;4;5,7;3;2;5;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_451_hz,571,61,451,2.4,0.8000000000000002,2,4,5,1;2;3;4;5,4;2;2;2;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_481_hz,571,61,481,4.4,2.727636339397171,0,8,5,1;2;3;4;5,8;3;6;5;0,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_511_hz,571,61,511,3.8,1.16619037896906,2,5,5,1;2;3;4;5,2;4;5;5;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_541_hz,571,61,541,4.6,1.8547236990991407,3,8,5,1;2;3;4;5,8;3;5;4;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_61_hz__st3_571_hz,571,61,571,2.6,1.019803902718557,1,4,5,1;2;3;4;5,2;3;1;3;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_1_hz,571,91,1,0.8,0.4000000000000001,0,1,5,1;2;3;4;5,1;0;1;1;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_31_hz,571,91,31,0.8,0.4000000000000001,0,1,5,1;2;3;4;5,1;0;1;1;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_61_hz,571,91,61,1.4,0.4898979485566356,1,2,5,1;2;3;4;5,1;1;2;2;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_91_hz,571,91,91,1.8,0.7483314773547883,1,3,5,1;2;3;4;5,2;2;3;1;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_121_hz,571,91,121,1.0,0.6324555320336759,0,2,5,1;2;3;4;5,1;0;2;1;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_151_hz,571,91,151,1.6,0.8,1,3,5,1;2;3;4;5,1;1;2;3;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_181_hz,571,91,181,2.4,1.2000000000000002,1,4,5,1;2;3;4;5,4;3;1;3;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_211_hz,571,91,211,2.2,1.469693845669907,1,4,5,1;2;3;4;5,4;1;1;1;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_241_hz,571,91,241,2.4,0.4898979485566356,2,3,5,1;2;3;4;5,2;3;2;3;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_271_hz,571,91,271,2.6,1.624807680927192,1,5,5,1;2;3;4;5,4;1;2;1;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_301_hz,571,91,301,4.2,0.9797958971132712,3,5,5,1;2;3;4;5,5;3;5;5;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_331_hz,571,91,331,2.8,1.16619037896906,2,5,5,1;2;3;4;5,2;2;2;3;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_361_hz,571,91,361,3.4,0.8,2,4,5,1;2;3;4;5,4;4;2;4;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_391_hz,571,91,391,3.4,1.7435595774162693,1,6,5,1;2;3;4;5,4;1;2;6;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_421_hz,571,91,421,5.0,2.5298221281347035,3,9,5,1;2;3;4;5,7;3;3;9;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_451_hz,571,91,451,3.4,0.8,3,5,5,1;2;3;4;5,3;3;3;3;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_481_hz,571,91,481,4.2,2.3151673805580453,1,7,5,1;2;3;4;5,7;2;6;5;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_511_hz,571,91,511,4.4,2.1540659228538015,1,7,5,1;2;3;4;5,1;5;7;6;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_541_hz,571,91,541,5.6,1.624807680927192,4,8,5,1;2;3;4;5,7;4;8;5;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_91_hz__st3_571_hz,571,91,571,3.4,1.019803902718557,2,5,5,1;2;3;4;5,2;3;3;4;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_1_hz,571,121,1,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;0;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_31_hz,571,121,31,0.2,0.4,0,1,5,1;2;3;4;5,0;0;0;0;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_61_hz,571,121,61,0.8,0.4000000000000001,0,1,5,1;2;3;4;5,0;1;1;1;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_91_hz,571,121,91,1.0,0.8944271909999159,0,2,5,1;2;3;4;5,0;2;2;0;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_121_hz,571,121,121,0.6,0.7999999999999999,0,2,5,1;2;3;4;5,0;0;2;0;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_151_hz,571,121,151,1.0,0.6324555320336759,0,2,5,1;2;3;4;5,0;1;1;2;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_181_hz,571,121,181,1.6,1.019803902718557,0,3,5,1;2;3;4;5,2;3;0;2;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_211_hz,571,121,211,1.6,1.624807680927192,0,4,5,1;2;3;4;5,3;1;0;0;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_241_hz,571,121,241,1.6,1.019803902718557,0,3,5,1;2;3;4;5,1;2;0;3;2,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_271_hz,571,121,271,2.0,2.0976176963403033,0,6,5,1;2;3;4;5,1;1;2;0;6,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_301_hz,571,121,301,3.8,0.7483314773547882,3,5,5,1;2;3;4;5,4;3;5;4;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_331_hz,571,121,331,2.4,1.3564659966250536,1,5,5,1;2;3;4;5,2;2;1;2;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_361_hz,571,121,361,2.6,1.4966629547095764,0,4,5,1;2;3;4;5,2;4;0;4;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_391_hz,571,121,391,3.0,1.2649110640673518,1,4,5,1;2;3;4;5,4;2;1;4;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_421_hz,571,121,421,4.4,1.0198039027185568,3,6,5,1;2;3;4;5,5;4;3;6;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_451_hz,571,121,451,3.2,1.16619037896906,2,5,5,1;2;3;4;5,2;2;4;3;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_481_hz,571,121,481,3.8,1.469693845669907,1,5,5,1;2;3;4;5,5;4;5;4;1,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_511_hz,571,121,511,4.4,2.33238075793812,0,6,5,1;2;3;4;5,0;6;6;6;4,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_541_hz,571,121,541,5.2,1.469693845669907,4,8,5,1;2;3;4;5,8;4;4;5;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_121_hz__st3_571_hz,571,121,571,3.2,2.5612496949731396,0,7,5,1;2;3;4;5,0;3;1;5;7,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_1_hz,571,151,1,1.8,0.7483314773547883,1,3,5,1;2;3;4;5,2;1;2;1;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_31_hz,571,151,31,1.8,0.7483314773547883,1,3,5,1;2;3;4;5,2;1;2;1;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_61_hz,571,151,61,2.4,0.4898979485566356,2,3,5,1;2;3;4;5,2;2;3;2;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_91_hz,571,151,91,2.6,1.019803902718557,1,4,5,1;2;3;4;5,2;3;4;1;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_121_hz,571,151,121,2.0,0.8944271909999159,1,3,5,1;2;3;4;5,2;1;3;1;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_151_hz,571,151,151,2.6,0.4898979485566356,2,3,5,1;2;3;4;5,2;2;3;3;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_181_hz,571,151,181,3.2,0.7483314773547882,2,4,5,1;2;3;4;5,4;4;2;3;3,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_211_hz,571,151,211,3.8,1.9390719429665317,2,7,5,1;2;3;4;5,5;2;2;3;7,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_241_hz,571,151,241,3.6,1.3564659966250536,2,6,5,1;2;3;4;5,3;4;2;3;6,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_271_hz,571,151,271,3.8,2.2271057451320084,2,8,5,1;2;3;4;5,3;2;4;2;8,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_301_hz,571,151,301,5.2,0.7483314773547882,4,6,5,1;2;3;4;5,5;6;6;4;5,1.8,1e-12,False,1_hz,1
st1_571_hz__st2_151_hz__st3_331_hz,571,151,331,4.2,1.469693845669907,3,7,5,1;2;3;4;5,3;4;4;3;7,1.8,1e-12,False,1_hz,1
